Date,City,Year,Quarter,Month,Day,DayOfWeek,Season,Max Temp (°C),Min Temp (°C),Avg Temp (°C),Temp Range (°C),Rainfall (mm),Rainy Day,Rainfall Category,Max Wind (km/h),Rolling Avg 7,Rolling Avg 30,Lag1,Lag7,Monthly Avg Temp,Temp Anomaly,Temperature Category,Is Weekend,Cumulative Rainfall,Outlier
2024-04-08,London,2024,2,4,8,Monday,Summer,17.0,8.6,12.8,8.4,1.7,1,Light,22.0,13.0,10.466666666666669,12.8,10.05,10.228333333333333,2.571666666666667,Cool,False,2507.3,False
2024-04-09,London,2024,2,4,9,Tuesday,Summer,11.7,7.4,9.55,4.299999999999999,0.5,1,Light,40.3,12.785714285714286,10.513333333333332,12.8,11.05,10.228333333333333,-0.6783333333333328,Cold,False,2507.8,False
2024-04-10,London,2024,2,4,10,Wednesday,Summer,12.9,4.5,8.7,8.4,1.7,1,Light,32.2,12.349999999999998,10.520000000000001,9.55,11.75,10.228333333333333,-1.5283333333333342,Cold,False,2509.5,False
2024-04-11,London,2024,2,4,11,Thursday,Summer,18.4,12.1,15.25,6.299999999999999,0.4,1,Light,24.2,12.792857142857144,10.7,8.7,12.15,10.228333333333333,5.0216666666666665,Cool,False,2509.9,False
2024-04-12,London,2024,2,4,12,Friday,Summer,19.4,9.8,14.6,9.599999999999998,0.0,0,No Rain,26.2,12.85,10.8,15.25,14.2,10.228333333333333,4.371666666666666,Cool,False,2509.9,False
2024-04-13,London,2024,2,4,13,Saturday,Summer,18.6,10.4,14.5,8.200000000000001,0.0,0,No Rain,23.8,12.6,10.875,14.6,16.25,10.228333333333333,4.2716666666666665,Cool,True,2509.9,False
2024-04-14,London,2024,2,4,14,Sunday,Summer,13.8,7.8,10.8,6.000000000000001,0.0,0,No Rain,19.7,12.314285714285715,10.833333333333334,14.5,12.8,10.228333333333333,0.5716666666666672,Cool,True,2509.9,False
2024-04-15,London,2024,2,4,15,Monday,Summer,11.4,6.6,9.0,4.800000000000001,4.6,1,Light,38.4,11.771428571428572,10.826666666666666,10.8,12.8,10.228333333333333,-1.2283333333333335,Cold,False,2514.5,False
2024-04-16,London,2024,2,4,16,Tuesday,Summer,13.0,5.5,9.25,7.5,4.6,1,Light,32.1,11.728571428571428,10.728333333333333,9.0,9.55,10.228333333333333,-0.9783333333333335,Cold,False,2519.1,False
2024-04-17,London,2024,2,4,17,Wednesday,Summer,11.2,4.2,7.699999999999999,6.999999999999999,0.5,1,Light,23.2,11.585714285714287,10.615,9.25,8.7,10.228333333333333,-2.528333333333334,Cold,False,2519.6,False
2024-04-18,London,2024,2,4,18,Thursday,Summer,12.6,3.2,7.9,9.399999999999999,0.9,1,Light,21.0,10.535714285714286,10.508333333333335,7.699999999999999,15.25,10.228333333333333,-2.328333333333333,Cold,False,2520.5,False
2024-04-19,London,2024,2,4,19,Friday,Summer,13.6,7.6,10.6,6.0,1.2,1,Light,28.8,9.964285714285714,10.428333333333333,7.9,14.6,10.228333333333333,0.37166666666666615,Cool,False,2521.7,False
2024-04-20,London,2024,2,4,20,Saturday,Summer,10.2,3.2,6.699999999999999,6.999999999999999,0.2,1,Light,24.2,8.85,10.315,10.6,14.5,10.228333333333333,-3.528333333333334,Cold,True,2521.9,False
2024-04-21,London,2024,2,4,21,Sunday,Summer,10.6,3.7,7.15,6.8999999999999995,0.0,0,No Rain,26.9,8.328571428571427,10.261666666666667,6.699999999999999,10.8,10.228333333333333,-3.078333333333333,Cold,True,2521.9,False
2024-04-22,London,2024,2,4,22,Monday,Summer,8.1,3.0,5.55,5.1,1.0,1,Light,12.2,7.835714285714286,10.23,7.15,9.0,10.228333333333333,-4.678333333333334,Cold,False,2522.9,False
2024-04-23,London,2024,2,4,23,Tuesday,Summer,10.9,5.9,8.4,5.0,1.5,1,Light,21.7,7.714285714285714,10.233333333333333,5.55,9.25,10.228333333333333,-1.8283333333333331,Cold,False,2524.4,False
2024-04-24,London,2024,2,4,24,Wednesday,Summer,9.1,2.4,5.75,6.699999999999999,0.0,0,No Rain,21.1,7.435714285714285,10.178333333333335,8.4,7.699999999999999,10.228333333333333,-4.4783333333333335,Cold,False,2524.4,False
2024-04-25,London,2024,2,4,25,Thursday,Summer,12.0,1.2,6.6,10.8,4.2,1,Light,18.0,7.25,10.066666666666666,5.75,7.9,10.228333333333333,-3.628333333333334,Cold,False,2528.6,False
2024-04-26,London,2024,2,4,26,Friday,Summer,11.9,2.0,6.95,9.9,0.0,0,No Rain,13.1,6.728571428571428,10.031666666666666,6.6,10.6,10.228333333333333,-3.2783333333333333,Cold,False,2528.6,False
2024-04-27,London,2024,2,4,27,Saturday,Summer,12.1,6.6,9.35,5.5,7.5,1,Light,22.8,7.107142857142857,10.094999999999999,6.95,6.699999999999999,10.228333333333333,-0.8783333333333339,Cold,True,2536.1,False
2024-04-28,London,2024,2,4,28,Sunday,Summer,11.4,6.6,9.0,4.800000000000001,14.0,1,Moderate,27.1,7.371428571428571,10.059999999999999,9.35,7.15,10.228333333333333,-1.2283333333333335,Cold,True,2550.1,False
2024-04-29,London,2024,2,4,29,Monday,Summer,14.6,5.8,10.2,8.8,0.3,1,Light,27.7,8.035714285714286,10.103333333333333,9.0,5.55,10.228333333333333,-0.02833333333333421,Cool,False,2550.4,False
2024-04-30,London,2024,2,4,30,Tuesday,Summer,17.4,7.2,12.299999999999999,10.2,0.4,1,Light,25.2,8.592857142857143,10.228333333333332,10.2,8.4,10.228333333333333,2.0716666666666654,Cool,False,2550.8,False
2024-05-01,London,2024,2,5,1,Wednesday,Summer,19.1,8.0,13.55,11.100000000000001,0.1,1,Light,12.8,9.707142857142857,10.344999999999999,12.299999999999999,5.75,14.096774193548388,-0.5467741935483872,Cool,False,2550.9,False
2024-05-02,London,2024,2,5,2,Thursday,Summer,19.6,10.6,15.100000000000001,9.000000000000002,2.5,1,Light,22.4,10.921428571428573,10.48,13.55,6.6,14.096774193548388,1.0032258064516135,Cool,False,2553.4,False
2024-05-03,London,2024,2,5,3,Friday,Summer,12.6,9.2,10.899999999999999,3.4000000000000004,9.0,1,Light,24.7,11.485714285714284,10.451666666666666,15.100000000000001,6.95,14.096774193548388,-3.1967741935483893,Cool,False,2562.4,False
2024-05-04,London,2024,2,5,4,Saturday,Summer,15.4,6.8,11.1,8.600000000000001,2.7,1,Light,13.1,11.735714285714286,10.416666666666666,10.899999999999999,9.35,14.096774193548388,-2.9967741935483883,Cool,True,2565.1,False
2024-05-05,London,2024,2,5,5,Sunday,Summer,16.5,6.1,11.3,10.4,0.3,1,Light,17.8,12.064285714285715,10.32,11.1,9.0,14.096774193548388,-2.796774193548387,Cool,True,2565.4,False
2024-05-06,London,2024,2,5,6,Monday,Summer,15.2,7.8,11.5,7.3999999999999995,9.7,1,Light,15.8,12.25,10.161666666666667,11.3,10.2,14.096774193548388,-2.596774193548388,Cool,False,2575.1,False
2024-05-07,London,2024,2,5,7,Tuesday,Summer,19.1,8.6,13.850000000000001,10.500000000000002,0.5,1,Light,15.0,12.471428571428572,10.196666666666665,11.5,12.299999999999999,14.096774193548388,-0.24677419354838648,Cool,False,2575.6,False
2024-05-08,London,2024,2,5,8,Wednesday,Summer,19.5,7.9,13.7,11.6,0.0,0,No Rain,9.9,12.492857142857144,10.226666666666665,13.850000000000001,13.55,14.096774193548388,-0.3967741935483886,Cool,False,2575.6,False
2024-05-09,London,2024,2,5,9,Thursday,Summer,21.9,9.1,15.5,12.799999999999999,0.0,0,No Rain,11.4,12.549999999999999,10.425,13.7,15.100000000000001,14.096774193548388,1.403225806451612,Cool,False,2575.6,False
2024-05-10,London,2024,2,5,10,Friday,Summer,22.1,9.9,16.0,12.200000000000001,0.0,0,No Rain,17.4,13.278571428571428,10.668333333333331,15.5,10.899999999999999,14.096774193548388,1.903225806451612,Cool,False,2575.6,False
2024-05-11,London,2024,2,5,11,Saturday,Summer,21.0,9.2,15.1,11.8,0.0,0,No Rain,20.9,13.849999999999998,10.663333333333332,16.0,11.1,14.096774193548388,1.0032258064516117,Cool,True,2575.6,False
2024-05-12,London,2024,2,5,12,Sunday,Summer,24.8,12.0,18.4,12.8,0.0,0,No Rain,19.5,14.864285714285714,10.79,15.1,11.3,14.096774193548388,4.303225806451611,Cool,True,2575.6,False
2024-05-13,London,2024,2,5,13,Monday,Summer,18.1,10.9,14.5,7.200000000000001,0.3,1,Light,27.1,15.292857142857143,10.79,18.4,11.5,14.096774193548388,0.4032258064516121,Cool,False,2575.9,False
2024-05-14,London,2024,2,5,14,Tuesday,Summer,16.9,13.4,15.149999999999999,3.4999999999999982,6.6,1,Light,21.0,15.478571428571428,10.935,14.5,13.850000000000001,14.096774193548388,1.0532258064516107,Cool,False,2582.5,False
2024-05-15,London,2024,2,5,15,Wednesday,Summer,19.5,11.4,15.45,8.1,0.6,1,Light,14.7,15.728571428571428,11.15,15.149999999999999,13.7,14.096774193548388,1.3532258064516114,Cool,False,2583.1,False
2024-05-16,London,2024,2,5,16,Thursday,Summer,17.3,9.5,13.4,7.800000000000001,2.1,1,Light,10.0,15.428571428571429,11.288333333333332,15.45,15.5,14.096774193548388,-0.6967741935483875,Cool,False,2585.2,False
2024-05-17,London,2024,2,5,17,Friday,Summer,19.8,9.1,14.45,10.700000000000001,0.2,1,Light,7.9,15.207142857142857,11.513333333333332,13.4,16.0,14.096774193548388,0.3532258064516114,Cool,False,2585.4,False
2024-05-18,London,2024,2,5,18,Saturday,Summer,19.3,11.2,15.25,8.100000000000001,1.6,1,Light,13.8,15.22857142857143,11.758333333333331,14.45,15.1,14.096774193548388,1.153225806451612,Cool,True,2587.0,False
2024-05-19,London,2024,2,5,19,Sunday,Summer,21.4,8.6,15.0,12.799999999999999,0.2,1,Light,19.3,14.742857142857144,11.905,15.25,18.4,14.096774193548388,0.9032258064516121,Cool,True,2587.2,False
2024-05-20,London,2024,2,5,20,Monday,Summer,20.1,8.8,14.450000000000001,11.3,0.1,1,Light,16.2,14.735714285714286,12.163333333333334,15.0,14.5,14.096774193548388,0.35322580645161317,Cool,False,2587.3,False
2024-05-21,London,2024,2,5,21,Tuesday,Summer,15.9,9.8,12.850000000000001,6.1,8.4,1,Light,12.9,14.407142857142857,12.353333333333332,14.450000000000001,15.149999999999999,14.096774193548388,-1.2467741935483865,Cool,False,2595.7,False
2024-05-22,London,2024,2,5,22,Wednesday,Summer,15.1,12.5,13.8,2.5999999999999996,14.3,1,Moderate,22.4,14.171428571428573,12.628333333333332,12.850000000000001,15.45,14.096774193548388,-0.2967741935483872,Cool,False,2610.0,False
2024-05-23,London,2024,2,5,23,Thursday,Summer,17.5,11.3,14.4,6.199999999999999,0.0,0,No Rain,22.7,14.314285714285715,12.828333333333331,13.8,13.4,14.096774193548388,0.30322580645161246,Cool,False,2610.0,False
2024-05-24,London,2024,2,5,24,Friday,Summer,17.5,7.2,12.35,10.3,0.0,0,No Rain,12.9,14.014285714285714,13.048333333333334,14.4,14.45,14.096774193548388,-1.7467741935483883,Cool,False,2610.0,False
2024-05-25,London,2024,2,5,25,Saturday,Summer,19.9,8.9,14.399999999999999,10.999999999999998,0.1,1,Light,15.4,13.892857142857142,13.308333333333332,12.35,15.25,14.096774193548388,0.3032258064516107,Cool,True,2610.1,False
2024-05-26,London,2024,2,5,26,Sunday,Summer,18.5,12.1,15.3,6.4,5.4,1,Light,27.9,13.935714285714285,13.586666666666666,14.399999999999999,15.0,14.096774193548388,1.2032258064516128,Cool,True,2615.5,False
2024-05-27,London,2024,2,5,27,Monday,Summer,16.5,9.5,13.0,7.0,0.8,1,Light,19.9,13.728571428571428,13.708333333333334,15.3,14.450000000000001,14.096774193548388,-1.096774193548388,Cool,False,2616.3,False
2024-05-28,London,2024,2,5,28,Tuesday,Summer,18.4,9.7,14.049999999999999,8.7,4.0,1,Light,32.0,13.9,13.876666666666667,13.0,12.850000000000001,14.096774193548388,-0.046774193548388965,Cool,False,2620.3,False
2024-05-29,London,2024,2,5,29,Wednesday,Summer,19.1,11.9,15.5,7.200000000000001,0.5,1,Light,24.0,14.142857142857142,14.053333333333335,14.049999999999999,13.8,14.096774193548388,1.403225806451612,Cool,False,2620.8,False
2024-05-30,London,2024,2,5,30,Thursday,Summer,17.5,11.1,14.3,6.4,3.4,1,Light,22.9,14.128571428571428,14.120000000000001,15.5,14.4,14.096774193548388,0.2032258064516128,Cool,False,2624.2,False
2024-05-31,London,2024,2,5,31,Friday,Summer,15.4,11.4,13.4,4.0,1.1,1,Light,37.8,14.278571428571428,14.115,14.3,12.35,14.096774193548388,-0.6967741935483875,Cool,False,2625.3,False
2024-06-01,London,2024,2,6,1,Saturday,Monsoon,16.5,8.9,12.7,7.6,0.0,0,No Rain,27.8,14.035714285714286,14.034999999999998,13.4,14.399999999999999,15.123333333333333,-2.423333333333334,Cool,True,2625.3,False
2024-06-02,London,2024,2,6,2,Sunday,Monsoon,21.5,7.9,14.7,13.6,0.0,0,No Rain,14.9,13.950000000000001,14.161666666666667,12.7,15.3,15.123333333333333,-0.4233333333333338,Cool,True,2625.3,False
2024-06-03,London,2024,2,6,3,Monday,Monsoon,19.6,10.4,15.0,9.200000000000001,0.3,1,Light,12.6,14.235714285714286,14.291666666666666,14.7,13.0,15.123333333333333,-0.12333333333333307,Cool,False,2625.6,False
2024-06-04,London,2024,2,6,4,Tuesday,Monsoon,19.6,12.3,15.950000000000001,7.300000000000001,3.7,1,Light,23.4,14.507142857142856,14.446666666666667,15.0,14.049999999999999,15.123333333333333,0.826666666666668,Cool,False,2629.3,False
2024-06-05,London,2024,2,6,5,Wednesday,Monsoon,15.4,6.2,10.8,9.2,0.0,0,No Rain,20.9,13.835714285714287,14.423333333333334,15.950000000000001,15.5,15.123333333333333,-4.323333333333332,Cool,False,2629.3,False
2024-06-06,London,2024,2,6,6,Thursday,Monsoon,16.7,8.6,12.649999999999999,8.1,0.1,1,Light,15.3,13.6,14.383333333333333,10.8,14.3,15.123333333333333,-2.4733333333333345,Cool,False,2629.4,False
2024-06-07,London,2024,2,6,7,Friday,Monsoon,18.1,7.4,12.75,10.700000000000001,0.1,1,Light,20.9,13.507142857142856,14.351666666666667,12.649999999999999,13.4,15.123333333333333,-2.373333333333333,Cool,False,2629.5,False
2024-06-08,London,2024,2,6,8,Saturday,Monsoon,17.6,9.6,13.600000000000001,8.000000000000002,0.6,1,Light,19.8,13.635714285714286,14.288333333333334,12.75,12.7,15.123333333333333,-1.5233333333333317,Cool,True,2630.1,False
2024-06-09,London,2024,2,6,9,Sunday,Monsoon,16.9,6.3,11.6,10.599999999999998,0.0,0,No Rain,22.3,13.192857142857141,14.141666666666667,13.600000000000001,14.7,15.123333333333333,-3.5233333333333334,Cool,True,2630.1,False
2024-06-10,London,2024,2,6,10,Monday,Monsoon,14.6,8.6,11.6,6.0,8.0,1,Light,29.5,12.707142857142856,14.025,11.6,15.0,15.123333333333333,-3.5233333333333334,Cool,False,2638.1,False
2024-06-11,London,2024,2,6,11,Tuesday,Monsoon,15.1,6.6,10.85,8.5,2.0,1,Light,14.1,11.97857142857143,13.773333333333333,11.6,15.950000000000001,15.123333333333333,-4.273333333333333,Cool,False,2640.1,False
2024-06-12,London,2024,2,6,12,Wednesday,Monsoon,15.9,7.5,11.7,8.4,1.0,1,Light,12.1,12.107142857142858,13.680000000000001,10.85,10.8,15.123333333333333,-3.423333333333334,Cool,False,2641.1,False
2024-06-13,London,2024,2,6,13,Thursday,Monsoon,15.9,7.1,11.5,8.8,1.6,1,Light,26.2,11.942857142857141,13.558333333333334,11.7,12.649999999999999,15.123333333333333,-3.623333333333333,Cool,False,2642.7,False
2024-06-14,London,2024,2,6,14,Friday,Monsoon,18.0,12.2,15.1,5.800000000000001,2.4,1,Light,28.7,12.278571428571428,13.546666666666665,11.5,12.75,15.123333333333333,-0.023333333333333428,Cool,False,2645.1,False
2024-06-15,London,2024,2,6,15,Saturday,Monsoon,17.3,9.6,13.45,7.700000000000001,2.6,1,Light,34.8,12.257142857142856,13.548333333333334,15.1,13.600000000000001,15.123333333333333,-1.6733333333333338,Cool,True,2647.7,False
2024-06-16,London,2024,2,6,16,Sunday,Monsoon,19.8,10.6,15.2,9.200000000000001,0.1,1,Light,23.3,12.77142857142857,13.573333333333334,13.45,11.6,15.123333333333333,0.07666666666666622,Cool,True,2647.8,False
2024-06-17,London,2024,2,6,17,Monday,Monsoon,20.7,9.9,15.3,10.799999999999999,0.0,0,No Rain,17.1,13.3,13.575,15.2,11.6,15.123333333333333,0.17666666666666764,Cool,False,2647.8,False
2024-06-18,London,2024,2,6,18,Tuesday,Monsoon,21.0,11.4,16.2,9.6,0.3,1,Light,15.5,14.064285714285713,13.615000000000002,15.3,10.85,15.123333333333333,1.0766666666666662,Cool,False,2648.1,False
2024-06-19,London,2024,2,6,19,Wednesday,Monsoon,19.7,11.4,15.55,8.299999999999999,0.0,0,No Rain,22.9,14.614285714285716,13.651666666666666,16.2,11.7,15.123333333333333,0.42666666666666764,Cool,False,2648.1,False
2024-06-20,London,2024,2,6,20,Thursday,Monsoon,21.1,8.1,14.600000000000001,13.000000000000002,0.0,0,No Rain,13.1,15.057142857142859,13.71,15.55,11.5,15.123333333333333,-0.5233333333333317,Cool,False,2648.1,False
2024-06-21,London,2024,2,6,21,Friday,Monsoon,23.0,10.3,16.65,12.7,0.1,1,Light,25.5,15.278571428571428,13.805,14.600000000000001,15.1,15.123333333333333,1.5266666666666655,Cool,False,2648.2,False
2024-06-22,London,2024,2,6,22,Saturday,Monsoon,21.8,13.6,17.7,8.200000000000001,1.6,1,Light,17.3,15.885714285714284,13.915000000000001,16.65,13.45,15.123333333333333,2.576666666666666,Cool,True,2649.8,False
2024-06-23,London,2024,2,6,23,Sunday,Monsoon,23.0,10.6,16.8,12.4,0.0,0,No Rain,10.8,16.114285714285717,14.063333333333333,17.7,15.2,15.123333333333333,1.6766666666666676,Cool,True,2649.8,False
2024-06-24,London,2024,2,6,24,Monday,Monsoon,26.3,14.0,20.15,12.3,0.0,0,No Rain,14.3,16.807142857142857,14.255,16.8,15.3,15.123333333333333,5.0266666666666655,Warm,False,2649.8,False
2024-06-25,London,2024,2,6,25,Tuesday,Monsoon,28.0,12.9,20.45,15.1,0.0,0,No Rain,18.1,17.414285714285715,14.426666666666668,20.15,16.2,15.123333333333333,5.326666666666666,Warm,False,2649.8,False
2024-06-26,London,2024,2,6,26,Wednesday,Monsoon,27.9,14.3,21.1,13.599999999999998,0.0,0,No Rain,18.4,18.207142857142856,14.696666666666667,20.45,15.55,15.123333333333333,5.976666666666668,Warm,False,2649.8,False
2024-06-27,London,2024,2,6,27,Thursday,Monsoon,23.2,15.0,19.1,8.2,0.0,0,No Rain,26.0,18.849999999999998,14.865,21.1,14.600000000000001,15.123333333333333,3.9766666666666683,Cool,False,2649.8,False
2024-06-28,London,2024,2,6,28,Friday,Monsoon,21.6,12.1,16.85,9.500000000000002,0.0,0,No Rain,25.9,18.87857142857143,14.91,19.1,16.65,15.123333333333333,1.7266666666666683,Cool,False,2649.8,False
2024-06-29,London,2024,2,6,29,Saturday,Monsoon,22.8,10.1,16.45,12.700000000000001,0.0,0,No Rain,7.6,18.7,14.981666666666666,16.85,17.7,15.123333333333333,1.3266666666666662,Cool,True,2649.8,False
2024-06-30,London,2024,2,6,30,Sunday,Monsoon,19.9,15.4,17.65,4.499999999999998,0.3,1,Light,17.7,18.821428571428573,15.123333333333333,16.45,16.8,15.123333333333333,2.5266666666666655,Cool,True,2650.1,False
2024-07-01,London,2024,3,7,1,Monday,Monsoon,19.4,12.7,16.049999999999997,6.699999999999999,0.1,1,Light,20.5,18.235714285714288,15.235000000000001,17.65,20.15,17.438709677419357,-1.3887096774193601,Cool,False,2650.2,False
2024-07-02,London,2024,3,7,2,Tuesday,Monsoon,17.6,12.8,15.200000000000001,4.800000000000001,0.1,1,Light,20.0,17.485714285714288,15.251666666666665,16.049999999999997,20.45,17.438709677419357,-2.2387096774193562,Cool,False,2650.3,False
2024-07-03,London,2024,3,7,3,Wednesday,Monsoon,18.5,12.6,15.55,5.9,1.6,1,Light,21.6,16.692857142857143,15.27,15.200000000000001,21.1,17.438709677419357,-1.8887096774193566,Cool,False,2651.9,False
2024-07-04,London,2024,3,7,4,Thursday,Monsoon,19.6,12.3,15.950000000000001,7.300000000000001,0.4,1,Light,30.8,16.242857142857144,15.27,15.55,19.1,17.438709677419357,-1.4887096774193562,Cool,False,2652.3,False
2024-07-05,London,2024,3,7,5,Friday,Monsoon,21.0,13.4,17.2,7.6,22.0,1,Moderate,28.7,16.29285714285714,15.483333333333333,15.950000000000001,16.85,17.438709677419357,-0.238709677419358,Cool,False,2674.3,False
2024-07-06,London,2024,3,7,6,Saturday,Monsoon,16.6,11.7,14.15,4.900000000000002,10.3,1,Moderate,29.7,15.964285714285714,15.533333333333333,17.2,16.45,17.438709677419357,-3.288709677419357,Cool,True,2684.6,False
2024-07-07,London,2024,3,7,7,Sunday,Monsoon,17.5,10.1,13.8,7.4,12.3,1,Moderate,24.7,15.414285714285713,15.568333333333333,14.15,17.65,17.438709677419357,-3.6387096774193566,Cool,True,2696.9,False
2024-07-08,London,2024,3,7,8,Monday,Monsoon,18.5,8.9,13.7,9.6,4.6,1,Light,16.2,15.078571428571427,15.571666666666665,13.8,16.049999999999997,17.438709677419357,-3.738709677419358,Cool,False,2701.5,False
2024-07-09,London,2024,3,7,9,Tuesday,Monsoon,19.9,14.7,17.299999999999997,5.199999999999999,18.3,1,Moderate,20.4,15.378571428571428,15.761666666666667,13.7,15.200000000000001,17.438709677419357,-0.13870967741936013,Cool,False,2719.8,False
2024-07-10,London,2024,3,7,10,Wednesday,Monsoon,20.5,14.6,17.55,5.9,0.2,1,Light,28.0,15.664285714285713,15.96,17.299999999999997,15.55,17.438709677419357,0.11129032258064342,Cool,False,2720.0,False
2024-07-11,London,2024,3,7,11,Thursday,Monsoon,21.4,11.6,16.5,9.799999999999999,0.3,1,Light,18.9,15.742857142857142,16.148333333333333,17.55,15.950000000000001,17.438709677419357,-0.9387096774193573,Cool,False,2720.3,False
2024-07-12,London,2024,3,7,12,Friday,Monsoon,17.6,13.1,15.350000000000001,4.500000000000002,0.0,0,No Rain,19.2,15.47857142857143,16.27,16.5,17.2,17.438709677419357,-2.088709677419356,Cool,False,2720.3,False
2024-07-13,London,2024,3,7,13,Saturday,Monsoon,18.4,10.9,14.649999999999999,7.499999999999998,0.6,1,Light,14.3,15.549999999999999,16.375,15.350000000000001,14.15,17.438709677419357,-2.7887096774193587,Cool,True,2720.9,False
2024-07-14,London,2024,3,7,14,Sunday,Monsoon,20.9,10.1,15.5,10.799999999999999,0.1,1,Light,16.0,15.792857142857143,16.388333333333335,14.649999999999999,13.8,17.438709677419357,-1.9387096774193573,Cool,True,2721.0,False
2024-07-15,London,2024,3,7,15,Monday,Monsoon,21.5,10.9,16.2,10.6,7.0,1,Light,18.9,16.15,16.48,15.5,13.7,17.438709677419357,-1.238709677419358,Cool,False,2728.0,False
2024-07-16,London,2024,3,7,16,Tuesday,Monsoon,20.8,13.9,17.35,6.9,1.4,1,Light,19.5,16.157142857142855,16.551666666666666,16.2,17.299999999999997,17.438709677419357,-0.08870967741935587,Cool,False,2729.4,False
2024-07-17,London,2024,3,7,17,Wednesday,Monsoon,22.4,11.6,17.0,10.799999999999999,0.0,0,No Rain,14.3,16.07857142857143,16.608333333333334,17.35,17.55,17.438709677419357,-0.4387096774193573,Cool,False,2729.4,False
2024-07-18,London,2024,3,7,18,Thursday,Monsoon,26.2,12.1,19.15,14.1,0.0,0,No Rain,17.6,16.45714285714286,16.706666666666667,17.0,16.5,17.438709677419357,1.7112903225806413,Cool,False,2729.4,False
2024-07-19,London,2024,3,7,19,Friday,Monsoon,29.5,14.5,22.0,15.0,0.0,0,No Rain,14.8,17.407142857142855,16.921666666666667,19.15,15.350000000000001,17.438709677419357,4.561290322580643,Warm,False,2729.4,False
2024-07-20,London,2024,3,7,20,Saturday,Monsoon,24.0,15.6,19.8,8.4,0.1,1,Light,19.8,18.142857142857142,17.095000000000002,22.0,14.649999999999999,17.438709677419357,2.3612903225806434,Cool,True,2729.5,False
2024-07-21,London,2024,3,7,21,Sunday,Monsoon,21.9,16.5,19.2,5.399999999999999,0.0,0,No Rain,15.5,18.67142857142857,17.18,19.8,15.5,17.438709677419357,1.761290322580642,Cool,True,2729.5,False
2024-07-22,London,2024,3,7,22,Monday,Monsoon,23.3,12.8,18.05,10.5,0.4,1,Light,30.6,18.935714285714287,17.191666666666666,19.2,16.2,17.438709677419357,0.6112903225806434,Cool,False,2729.9,False
2024-07-23,London,2024,3,7,23,Tuesday,Monsoon,23.0,16.7,19.85,6.300000000000001,2.1,1,Light,20.2,19.292857142857144,17.293333333333337,18.05,17.35,17.438709677419357,2.411290322580644,Cool,False,2732.0,False
2024-07-24,London,2024,3,7,24,Wednesday,Monsoon,23.4,13.9,18.65,9.499999999999998,0.5,1,Light,21.4,19.528571428571432,17.243333333333332,19.85,17.0,17.438709677419357,1.2112903225806413,Cool,False,2732.5,False
2024-07-25,London,2024,3,7,25,Thursday,Monsoon,20.2,15.8,18.0,4.399999999999999,2.3,1,Light,26.5,19.364285714285717,17.16166666666667,18.65,19.15,17.438709677419357,0.5612903225806427,Cool,False,2734.8,False
2024-07-26,London,2024,3,7,26,Friday,Monsoon,21.9,13.0,17.45,8.899999999999999,0.0,0,No Rain,18.2,18.714285714285715,17.04,18.0,22.0,17.438709677419357,0.011290322580641998,Cool,False,2734.8,False
2024-07-27,London,2024,3,7,27,Saturday,Monsoon,22.0,12.6,17.3,9.4,0.0,0,No Rain,14.7,18.357142857142858,16.98,17.45,19.8,17.438709677419357,-0.13870967741935658,Cool,True,2734.8,False
2024-07-28,London,2024,3,7,28,Sunday,Monsoon,24.6,11.4,18.0,13.200000000000001,0.0,0,No Rain,14.9,18.185714285714287,17.018333333333334,17.3,19.2,17.438709677419357,0.5612903225806427,Cool,True,2734.8,False
2024-07-29,London,2024,3,7,29,Monday,Monsoon,27.0,12.9,19.95,14.1,0.0,0,No Rain,16.0,18.457142857142856,17.134999999999998,18.0,18.05,17.438709677419357,2.511290322580642,Cool,False,2734.8,False
2024-07-30,London,2024,3,7,30,Tuesday,Monsoon,29.1,15.1,22.1,14.000000000000002,0.0,0,No Rain,16.2,18.77857142857143,17.283333333333335,19.95,19.85,17.438709677419357,4.661290322580644,Warm,False,2734.8,False
2024-07-31,London,2024,3,7,31,Wednesday,Monsoon,26.5,17.7,22.1,8.8,0.3,1,Light,21.3,19.271428571428572,17.485,22.1,18.65,17.438709677419357,4.661290322580644,Warm,False,2735.1,False
2024-08-01,London,2024,3,8,1,Thursday,Monsoon,27.0,17.2,22.1,9.8,7.7,1,Light,13.1,19.857142857142858,17.715,22.1,18.0,18.54032258064516,3.5596774193548413,Warm,False,2742.8,False
2024-08-02,London,2024,3,8,2,Friday,Monsoon,26.1,16.8,21.450000000000003,9.3,1.5,1,Light,19.5,20.428571428571427,17.911666666666665,22.1,17.45,18.54032258064516,2.9096774193548427,Warm,False,2744.3,False
2024-08-03,London,2024,3,8,3,Saturday,Monsoon,24.0,17.0,20.5,7.0,0.8,1,Light,21.2,20.88571428571429,18.063333333333333,21.450000000000003,17.3,18.54032258064516,1.9596774193548399,Warm,True,2745.1,False
2024-08-04,London,2024,3,8,4,Sunday,Monsoon,22.4,12.4,17.4,9.999999999999998,0.0,0,No Rain,17.2,20.800000000000004,18.07,20.5,18.0,18.54032258064516,-1.1403225806451616,Cool,True,2745.1,False
2024-08-05,London,2024,3,8,5,Monday,Monsoon,24.5,13.7,19.1,10.8,0.0,0,No Rain,20.7,20.678571428571427,18.235,17.4,19.95,18.54032258064516,0.5596774193548413,Cool,False,2745.1,False
